"","generalElectionVote","partyId1","partyId","countryOfBirth","reasonForVote"
"6848",4,4,4,9999,2
"6849",2,2,2,2,2
"6850",4,4,4,NA,2
"6851",4,2,2,2,2
"6852",4,6,6,2,4
"6853",4,4,4,2,2
"6854",2,2,2,2,1
"6855",2,2,2,2,4
"6856",1,1,1,1,1
"6857",6,2,2,2,0
"6858",4,4,4,2,3
"6859",4,4,4,2,2
"6860",4,4,4,2,2
"6861",4,4,4,2,2
"6862",NA,99,9999,2,NA
"6863",4,4,4,NA,2
"6864",4,4,4,2,2
"6865",4,4,4,2,2
"6866",2,1,1,2,5
"6867",4,4,4,NA,1
"6868",4,4,4,2,2
"6869",4,10,10,2,2
"6870",1,1,1,NA,2
"6871",NA,2,2,1,NA
"6872",7,99,9999,9999,2
"6873",2,2,2,NA,2
"6874",1,1,1,NA,2
"6875",1,1,1,1,1
"6876",1,1,1,1,2
"6877",3,10,10,NA,3
"6878",1,1,1,1,2
"6879",1,2,2,NA,2
"6880",7,7,7,1,2
"6881",3,3,3,NA,3
"6882",NA,10,10,NA,NA
"6883",6,6,6,1,3
"6884",NA,10,10,1,NA
"6885",2,3,3,3,2
"6886",NA,10,10,1,NA
"6887",2,2,2,1,1
"6888",3,3,3,NA,3
"6889",1,1,1,NA,1
"6890",2,10,10,1,5
"6891",1,10,10,NA,2
"6892",2,2,2,1,2
"6893",1,1,1,NA,1
"6894",1,1,1,NA,3
"6895",1,1,1,1,2
"6896",3,3,3,1,2
"6897",NA,2,2,1,NA
"6898",1,1,1,NA,2
"6899",NA,3,3,NA,NA
"6900",2,2,2,NA,5
"6901",2,10,10,1,2
"6902",1,1,1,1,2
"6903",1,1,1,1,2
"6904",1,1,1,2,1
"6905",3,2,2,1,4
"6906",2,2,2,NA,1
"6907",2,99,9999,2,2
"6908",2,2,2,1,1
"6909",7,2,2,1,1
"6910",1,1,1,1,2
"6911",1,1,1,1,2
"6912",3,2,2,1,4
"6913",2,2,2,1,2
"6914",3,3,3,NA,5
"6915",1,3,3,1,5
"6916",2,2,2,1,2
"6917",2,2,2,1,3
"6918",2,2,2,NA,1
"6919",2,2,2,1,1
"6920",1,2,2,NA,2
"6921",1,1,1,NA,2
"6922",7,10,10,1,2
"6923",2,2,2,1,1
"6924",2,2,2,1,1
"6925",3,10,10,1,3
"6926",1,1,1,NA,2
"6927",2,2,2,1,1
"6928",1,1,1,1,1
"6929",6,6,6,1,2
"6930",NA,2,2,1,NA
"6931",3,3,3,1,5
"6932",2,2,2,1,1
"6933",6,2,2,1,2
"6934",2,2,2,1,1
"6935",1,10,10,1,4
"6936",2,2,2,1,2
"6937",2,2,2,NA,1
"6938",1,99,9999,1,4
"6939",1,1,1,NA,2
"6940",6,1,1,1,2
"6941",1,1,1,1,2
"6942",3,10,10,2,4
"6943",2,2,2,1,2
"6944",NA,2,2,1,NA
"6945",2,2,2,1,2
"6946",NA,10,10,1,NA
"6947",1,1,1,1,1
"6948",2,2,2,1,2
"6949",1,3,3,NA,3
"6950",1,1,1,1,2
"6951",3,3,3,NA,2
"6952",1,1,1,1,2
"6953",6,6,6,1,2
"6954",1,10,10,1,2
"6955",2,2,2,1,1
"6956",2,2,2,NA,1
"6957",1,1,1,1,1
"6958",3,10,10,1,4
"6959",1,1,1,NA,2
"6960",1,9,9,1,2
"6961",1,1,1,NA,2
"6962",1,1,1,1,2
"6963",NA,10,10,1,NA
"6964",2,2,2,1,1
"6965",NA,10,10,1,NA
"6966",2,2,2,1,1
"6967",3,10,10,1,3
"6968",1,10,10,1,2
"6969",1,1,1,3,2
"6970",1,1,1,1,3
"6971",1,2,2,1,4
"6972",NA,10,10,1,NA
"6973",3,10,10,1,3
"6974",2,2,2,NA,2
"6975",1,1,1,1,2
"6976",1,1,1,NA,3
"6977",1,1,1,1,3
"6978",NA,1,1,1,NA
"6979",1,1,1,1,2
"6980",1,1,1,NA,2
"6981",7,10,10,1,2
"6982",6,2,2,1,4
"6983",2,10,10,1,5
"6984",1,1,1,1,2
"6985",3,2,2,1,4
"6986",6,6,6,1,1
"6987",NA,2,2,1,NA
"6988",1,1,1,2,2
"6989",2,2,2,1,2
"6990",1,1,1,1,2
"6991",2,7,7,1,4
"6992",2,99,9999,1,2
"6993",3,1,1,1,2
"6994",NA,10,10,1,NA
"6995",6,1,1,1,2
"6996",1,1,1,1,2
"6997",2,1,1,NA,2
"6998",3,3,3,1,1
"6999",1,1,1,2,2
"7000",2,3,3,1,2
"7001",2,2,2,2,2
"7002",1,2,2,1,2
"7003",6,1,1,1,4
"7004",6,6,6,NA,2
"7005",4,1,1,1,3
"7006",1,1,1,1,2
"7007",6,2,2,1,5
"7008",NA,2,2,2,NA
"7009",2,2,2,NA,2
"7010",2,10,10,1,4
"7011",2,2,2,1,1
"7012",1,1,1,NA,2
"7013",2,2,2,NA,1
"7014",6,3,3,1,4
"7015",1,1,1,NA,1
"7016",2,2,2,1,1
"7017",1,1,1,1,5
"7018",1,1,1,1,5
"7019",1,10,10,1,2
"7020",1,1,1,NA,2
"7021",1,1,1,1,3
"7022",NA,99,9999,9999,NA
"7023",2,2,2,1,2
"7024",NA,99,9999,1,NA
"7025",1,1,1,1,3
"7026",NA,10,10,8,NA
"7027",1,1,1,1,2
"7028",NA,3,3,1,NA
"7029",2,3,3,7,5
"7030",6,10,10,1,3
"7031",2,2,2,NA,2
"7032",1,1,1,2,1
"7033",6,6,6,1,2
"7034",1,10,10,2,2
"7035",1,1,1,NA,3
"7036",1,10,10,1,3
"7037",1,1,1,NA,2
"7038",1,2,2,1,4
"7039",1,1,1,1,1
"7040",2,3,3,1,3
"7041",NA,2,2,7,NA
"7042",2,2,2,2,1
"7043",NA,10,10,1,NA
"7044",2,2,2,5,1
"7045",2,2,2,1,1
"7046",1,1,1,1,2
"7047",6,10,10,1,9999
"7048",2,2,2,1,2
"7049",1,1,1,1,2
"7050",1,10,10,1,5
"7051",1,10,10,1,2
"7052",1,99,9999,1,9999
"7053",NA,99,9999,NA,NA
"7054",2,2,2,NA,3
"7055",2,2,2,NA,2
"7056",2,1,1,1,5
"7057",2,2,2,NA,2
"7058",2,3,3,1,5
"7059",2,2,2,1,2
"7060",7,10,10,2,2
"7061",6,6,6,1,5
"7062",2,2,2,1,2
"7063",2,2,2,1,3
"7064",2,2,2,1,2
"7065",1,1,1,NA,2
"7066",2,2,2,1,3
"7067",1,10,10,1,2
"7068",2,2,2,NA,1
"7069",NA,2,2,1,NA
"7070",2,2,2,NA,1
"7071",6,99,9999,NA,2
"7072",2,2,2,NA,1
"7073",1,3,3,1,3
"7074",2,1,1,1,2
"7075",2,2,2,8,2
"7076",6,6,6,1,2
"7077",6,1,1,1,4
"7078",2,2,2,NA,1
"7079",2,2,2,1,1
"7080",8,8,8,1,1
"7081",6,2,2,1,3
"7082",1,1,1,1,2
"7083",9,2,2,1,3
"7084",1,1,1,1,1
"7085",7,7,7,NA,2
"7086",6,2,2,1,4
"7087",2,2,2,NA,2
"7088",1,1,1,1,1
"7089",6,10,10,1,2
"7090",1,1,1,NA,2
"7091",2,2,2,1,2
"7092",6,10,10,1,5
"7093",1,1,1,1,1
"7094",1,1,1,NA,2
"7095",NA,10,10,1,NA
"7096",6,6,6,1,3
"7097",2,2,2,NA,1
"7098",6,6,6,1,2
"7099",NA,10,10,1,NA
"7100",2,2,2,1,2
"7101",3,3,3,NA,1
"7102",NA,10,10,7,NA
"7103",6,1,1,1,4
"7104",2,2,2,1,2
"7105",1,1,1,1,2
"7106",2,2,2,1,0
"7107",1,1,1,NA,1
"7108",1,1,1,NA,3
"7109",2,2,2,1,2
"7110",1,1,1,1,2
"7111",7,10,10,NA,0
"7112",2,2,2,1,1
"7113",1,1,1,1,2
"7114",2,7,7,1,4
"7115",2,2,2,1,1
"7116",1,1,1,1,2
"7117",2,2,2,1,1
"7118",7,3,3,1,5
"7119",1,99,9999,1,0
"7120",2,2,2,6,2
"7121",6,2,2,1,0
"7122",1,2,2,1,5
"7123",6,1,1,1,2
"7124",NA,10,10,7,NA
"7125",6,2,2,2,4
"7126",1,1,1,NA,2
"7127",1,10,10,1,2
"7128",2,2,2,2,2
"7129",1,1,1,1,2
"7130",1,1,1,1,2
"7131",2,2,2,1,2
"7132",1,10,10,1,5
"7133",1,1,1,1,3
"7134",2,2,2,1,2
"7135",1,1,1,1,2
"7136",2,10,10,NA,2
"7137",2,2,2,1,2
"7138",1,1,1,1,2
"7139",2,3,3,NA,4
"7140",6,10,10,1,5
"7141",1,2,2,1,4
"7142",2,2,2,1,2
"7143",1,1,1,4,2
"7144",1,1,1,1,1
"7145",2,2,2,1,2
"7146",2,2,2,1,1
"7147",2,2,2,1,1
"7148",6,6,6,1,2
"7149",6,6,6,1,2
"7150",2,10,10,1,2
"7151",3,3,3,NA,2
"7152",2,2,2,1,1
"7153",1,1,1,6,3
"7154",3,10,10,1,2
"7155",1,1,1,3,2
"7156",NA,10,10,1,NA
"7157",2,9,9,NA,5
"7158",1,8,8,1,5
"7159",2,1,1,1,3
"7160",3,2,2,1,2
"7161",1,10,10,1,2
"7162",1,1,1,NA,2
"7163",1,1,1,1,2
"7164",2,2,2,1,2
"7165",2,2,2,1,2
"7166",1,1,1,8,2
"7167",2,2,2,1,2
"7168",2,2,2,1,2
"7169",1,1,1,1,2
"7170",1,1,1,1,2
"7171",NA,10,10,1,NA
